decimalLatitude,decimalLongitude,species,speciesKey,occurrenceStatus,geometry
-33.7253,150.697,Litoria fallax,2427671.0,1,POINT (150.697 -33.7253)
-33.6944,150.571,Limnodynastes peronii,2429583.0,1,POINT (150.571 -33.6944)
-33.526284,150.704865,Litoria fallax,2427671.0,1,POINT (150.704865 -33.526284)
-33.7438,150.619,Litoria peronii,2427831.0,1,POINT (150.619 -33.7438)
-33.897303,150.612855,Litoria peronii,2427831.0,1,POINT (150.612855 -33.897303)
-33.7392,150.459,Litoria fallax,2427671.0,1,POINT (150.459 -33.7392)
-33.9375,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9375)
-33.9373,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9373)
-33.7517,150.653,Limnodynastes peronii,2429583.0,1,POINT (150.653 -33.7517)
-33.766507,150.63254,Litoria peronii,2427831.0,1,POINT (150.63254 -33.766507)
-33.7568,150.746,Litoria peronii,2427831.0,1,POINT (150.746 -33.7568)
-33.71092,150.572424,Limnodynastes peronii,2429583.0,1,POINT (150.572424 -33.71092)
-33.700975,150.483658,Crinia signifera,2424585.0,1,POINT (150.483658 -33.700975)
-33.7005,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.7005)
-33.689137,150.549312,Limnodynastes peronii,2429583.0,1,POINT (150.549312 -33.689137)
-33.700922,150.483466,Ranoidea phyllochroa,10754639.0,1,POINT (150.483466 -33.700922)
-33.9373,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9373)
-33.682777,150.558321,Crinia signifera,2424585.0,1,POINT (150.558321 -33.682777)
-33.778,150.861,Litoria fallax,2427671.0,1,POINT (150.861 -33.778)
-33.7478,150.887,Litoria peronii,2427831.0,1,POINT (150.887 -33.7478)
-33.712611,150.454034,Crinia signifera,2424585.0,1,POINT (150.454034 -33.712611)
-33.7626,150.701,Litoria dentata,2427847.0,1,POINT (150.701 -33.7626)
-33.52614,150.704924,Litoria latopalmata,2427754.0,1,POINT (150.704924 -33.52614)
-33.7255,150.697,Litoria peronii,2427831.0,1,POINT (150.697 -33.7255)
-33.7179,150.427,Crinia signifera,2424585.0,1,POINT (150.427 -33.7179)
-33.7129,150.495742,Crinia signifera,2424585.0,1,POINT (150.495742 -33.7129)
-33.692315,150.597913,Limnodynastes peronii,2429583.0,1,POINT (150.597913 -33.692315)
-33.772071,150.729121,Limnodynastes peronii,2429583.0,1,POINT (150.729121 -33.772071)
-33.712632,150.570718,Litoria peronii,2427831.0,1,POINT (150.570718 -33.712632)
-33.750853,150.649816,Litoria peronii,2427831.0,1,POINT (150.649816 -33.750853)
-33.756484,150.743284,Ranoidea caerulea,10842219.0,1,POINT (150.743284 -33.756484)
-33.7418,150.729,Litoria peronii,2427831.0,1,POINT (150.729 -33.7418)
-33.7255,150.697,Litoria fallax,2427671.0,1,POINT (150.697 -33.7255)
-33.7326,150.865,Litoria peronii,2427831.0,1,POINT (150.865 -33.7326)
-33.8032,150.793,Litoria peronii,2427831.0,1,POINT (150.793 -33.8032)
-33.700922,150.483466,Ranoidea wilcoxii,10737932.0,1,POINT (150.483466 -33.700922)
-33.526225,150.704848,Litoria fallax,2427671.0,1,POINT (150.704848 -33.526225)
-33.7255,150.697,Litoria peronii,2427831.0,1,POINT (150.697 -33.7255)
-33.9091,150.622,Litoria peronii,2427831.0,1,POINT (150.622 -33.9091)
-33.700901,150.483451,Crinia signifera,2424585.0,1,POINT (150.483451 -33.700901)
-33.7568,150.746,Litoria peronii,2427831.0,1,POINT (150.746 -33.7568)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.750875,150.649807,Litoria peronii,2427831.0,1,POINT (150.649807 -33.750875)
-33.658764,150.750104,Litoria fallax,2427671.0,1,POINT (150.750104 -33.658764)
-33.778,150.861,Litoria peronii,2427831.0,1,POINT (150.861 -33.778)
-33.700949,150.483472,Litoria citropa,2427808.0,1,POINT (150.483472 -33.700949)
-33.7392,150.459,Litoria peronii,2427831.0,1,POINT (150.459 -33.7392)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.972122,150.868737,Litoria verreauxii,2427755.0,1,POINT (150.868737 -33.972122)
-33.683847,150.581349,Limnodynastes peronii,2429583.0,1,POINT (150.581349 -33.683847)
-33.774676,150.732328,Litoria fallax,2427671.0,1,POINT (150.732328 -33.774676)
-33.719525,150.566994,Limnodynastes peronii,2429583.0,1,POINT (150.566994 -33.719525)
-33.7271,150.699,Limnodynastes peronii,2429583.0,1,POINT (150.699 -33.7271)
-33.700975,150.483658,Litoria citropa,2427808.0,1,POINT (150.483658 -33.700975)
-33.727,150.699,Litoria fallax,2427671.0,1,POINT (150.699 -33.727)
-33.9374,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9374)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.9375,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9375)
-33.715,150.452,Litoria dentata,2427847.0,1,POINT (150.452 -33.715)
-33.9374,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9374)
-33.699972,150.584336,Litoria peronii,2427831.0,1,POINT (150.584336 -33.699972)
-33.708928,150.713833,Litoria peronii,2427831.0,1,POINT (150.713833 -33.708928)
-33.5226,150.885,Litoria fallax,2427671.0,1,POINT (150.885 -33.5226)
-33.719525,150.566994,Crinia signifera,2424585.0,1,POINT (150.566994 -33.719525)
-33.9091,150.622,Crinia signifera,2424585.0,1,POINT (150.622 -33.9091)
-33.897318,150.612683,Litoria peronii,2427831.0,1,POINT (150.612683 -33.897318)
-33.7507,150.649,Litoria peronii,2427831.0,1,POINT (150.649 -33.7507)
-33.755787,150.623347,Litoria fallax,2427671.0,1,POINT (150.623347 -33.755787)
-33.7294,150.484,Crinia signifera,2424585.0,1,POINT (150.484 -33.7294)
-33.7301,150.484,Crinia signifera,2424585.0,1,POINT (150.484 -33.7301)
-33.972122,150.868737,Litoria fallax,2427671.0,1,POINT (150.868737 -33.972122)
-33.758355,150.610296,Limnodynastes peronii,2429583.0,1,POINT (150.610296 -33.758355)
-33.761138,150.622272,Litoria peronii,2427831.0,1,POINT (150.622272 -33.761138)
-33.774518,150.797118,Litoria peronii,2427831.0,1,POINT (150.797118 -33.774518)
-33.748358,150.662162,Litoria peronii,2427831.0,1,POINT (150.662162 -33.748358)
-33.972122,150.868737,Litoria peronii,2427831.0,1,POINT (150.868737 -33.972122)
-33.7173,150.454,Litoria dentata,2427847.0,1,POINT (150.454 -33.7173)
-33.712812,150.453723,Crinia signifera,2424585.0,1,POINT (150.453723 -33.712812)
-33.564203,150.839865,Litoria peronii,2427831.0,1,POINT (150.839865 -33.564203)
-33.526344,150.705264,Litoria tyleri,2427823.0,1,POINT (150.705264 -33.526344)
-33.682754,150.558427,Litoria peronii,2427831.0,1,POINT (150.558427 -33.682754)
-33.52614,150.704924,Litoria fallax,2427671.0,1,POINT (150.704924 -33.52614)
-33.6948,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.6948)
-33.526225,150.704848,Litoria peronii,2427831.0,1,POINT (150.704848 -33.526225)
-33.7487,150.66,Litoria dentata,2427847.0,1,POINT (150.66 -33.7487)
-33.7173,150.454,Litoria peronii,2427831.0,1,POINT (150.454 -33.7173)
-33.909,150.622,Limnodynastes peronii,2429583.0,1,POINT (150.622 -33.909)
-33.7299,150.476624,Limnodynastes peronii,2429583.0,1,POINT (150.476624 -33.7299)
-33.755419,150.62334,Limnodynastes peronii,2429583.0,1,POINT (150.62334 -33.755419)
-33.729785,150.474861,Litoria peronii,2427831.0,1,POINT (150.474861 -33.729785)
-33.7064,150.548,Crinia signifera,2424585.0,1,POINT (150.548 -33.7064)
-33.526388,150.704926,Litoria tyleri,2427823.0,1,POINT (150.704926 -33.526388)
-33.681923,150.56095,Litoria peronii,2427831.0,1,POINT (150.56095 -33.681923)
-33.751,150.649,Litoria peronii,2427831.0,1,POINT (150.649 -33.751)
-33.706609,150.709767,Litoria peronii,2427831.0,1,POINT (150.709767 -33.706609)
-33.757577,150.802611,Limnodynastes peronii,2429583.0,1,POINT (150.802611 -33.757577)
-33.699677,150.584134,Limnodynastes peronii,2429583.0,1,POINT (150.584134 -33.699677)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.6344,150.753,Litoria tyleri,2427823.0,1,POINT (150.753 -33.6344)
-33.763,150.892,Litoria peronii,2427831.0,1,POINT (150.892 -33.763)
-33.6949,150.547,Limnodynastes peronii,2429583.0,1,POINT (150.547 -33.6949)
-33.708928,150.713833,Limnodynastes peronii,2429583.0,1,POINT (150.713833 -33.708928)
-33.700901,150.483451,Litoria peronii,2427831.0,1,POINT (150.483451 -33.700901)
-33.715,150.452,Litoria peronii,2427831.0,1,POINT (150.452 -33.715)
-33.768512,150.888016,Limnodynastes peronii,2429583.0,1,POINT (150.888016 -33.768512)
-33.9374,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9374)
-33.5183,150.831,Ranoidea caerulea,10842219.0,1,POINT (150.831 -33.5183)
-33.756662,150.743183,Litoria peronii,2427831.0,1,POINT (150.743183 -33.756662)
-33.699761,150.584083,Limnodynastes peronii,2429583.0,1,POINT (150.584083 -33.699761)
-33.9373,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9373)
-33.7301,150.484,Litoria peronii,2427831.0,1,POINT (150.484 -33.7301)
-33.8035,150.792,Litoria peronii,2427831.0,1,POINT (150.792 -33.8035)
-33.735,150.482,Litoria fallax,2427671.0,1,POINT (150.482 -33.735)
-33.8032,150.792,Litoria peronii,2427831.0,1,POINT (150.792 -33.8032)
-33.729796,150.474779,Crinia signifera,2424585.0,1,POINT (150.474779 -33.729796)
-33.7412,150.603,Litoria peronii,2427831.0,1,POINT (150.603 -33.7412)
-33.897303,150.612855,Limnodynastes peronii,2429583.0,1,POINT (150.612855 -33.897303)
-33.526284,150.704865,Litoria verreauxii,2427755.0,1,POINT (150.704865 -33.526284)
-33.788027,150.828768,Litoria peronii,2427831.0,1,POINT (150.828768 -33.788027)
-33.897301,150.612826,Litoria peronii,2427831.0,1,POINT (150.612826 -33.897301)
-33.6949,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.6949)
-33.526284,150.704865,Litoria peronii,2427831.0,1,POINT (150.704865 -33.526284)
-33.7399,150.623,Litoria peronii,2427831.0,1,POINT (150.623 -33.7399)
-33.9374,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9374)
-33.7632,150.892,Litoria peronii,2427831.0,1,POINT (150.892 -33.7632)
-33.715,150.452,Litoria peronii,2427831.0,1,POINT (150.452 -33.715)
-33.691988,150.529745,Crinia signifera,2424585.0,1,POINT (150.529745 -33.691988)
-33.6942,150.587,Limnodynastes peronii,2429583.0,1,POINT (150.587 -33.6942)
-33.7255,150.697,Litoria fallax,2427671.0,1,POINT (150.697 -33.7255)
-33.7392,150.459,Litoria verreauxii,2427755.0,1,POINT (150.459 -33.7392)
-33.537871,150.413388,Litoria peronii,2427831.0,1,POINT (150.413388 -33.537871)
-33.7618,150.706,Litoria peronii,2427831.0,1,POINT (150.706 -33.7618)
-33.582278,150.709078,Ranoidea caerulea,10842219.0,1,POINT (150.709078 -33.582278)
-33.7618,150.706,Litoria peronii,2427831.0,1,POINT (150.706 -33.7618)
-33.658764,150.750104,Litoria peronii,2427831.0,1,POINT (150.750104 -33.658764)
-33.6948,150.547,Limnodynastes peronii,2429583.0,1,POINT (150.547 -33.6948)
-33.6948,150.547,Crinia signifera,2424585.0,1,POINT (150.547 -33.6948)
-33.7478,150.887,Litoria peronii,2427831.0,1,POINT (150.887 -33.7478)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.6097,150.743,Ranoidea caerulea,10842219.0,1,POINT (150.743 -33.6097)
-33.7005,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.7005)
-33.773341,150.7976,Litoria peronii,2427831.0,1,POINT (150.7976 -33.773341)
-33.7511,150.649,Litoria peronii,2427831.0,1,POINT (150.649 -33.7511)
-33.716949,150.457533,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.457533 -33.716949)
-33.716949,150.457533,Litoria peronii,2427831.0,1,POINT (150.457533 -33.716949)
-33.581938,150.709376,Crinia signifera,2424585.0,1,POINT (150.709376 -33.581938)
-33.71657,150.457752,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.457752 -33.71657)
-33.716949,150.457533,Crinia signifera,2424585.0,1,POINT (150.457533 -33.716949)
-33.716811,150.458081,Litoria peronii,2427831.0,1,POINT (150.458081 -33.716811)
-33.7,150.6,Litoria peronii,2427831.0,1,POINT (150.6 -33.7)
-33.5,150.7,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.7 -33.5)
-33.72843,150.88902,Ranoidea caerulea,10842219.0,1,POINT (150.88902 -33.72843)
-33.658158,150.750163,Litoria latopalmata,2427754.0,1,POINT (150.750163 -33.658158)
-33.584882,150.625132,Litoria peronii,2427831.0,1,POINT (150.625132 -33.584882)
-33.5067,150.496,Litoria peronii,2427831.0,1,POINT (150.496 -33.5067)
-33.5067,150.496,Litoria peronii,2427831.0,1,POINT (150.496 -33.5067)
-33.571865,150.674229,Litoria dentata,2427847.0,1,POINT (150.674229 -33.571865)
-33.5067,150.496,Litoria peronii,2427831.0,1,POINT (150.496 -33.5067)
-33.750929,150.649852,Litoria peronii,2427831.0,1,POINT (150.649852 -33.750929)
-33.569118,150.657334,Litoria latopalmata,2427754.0,1,POINT (150.657334 -33.569118)
-33.5067,150.496,Litoria peronii,2427831.0,1,POINT (150.496 -33.5067)
-33.5226,150.886,Ranoidea caerulea,10842219.0,1,POINT (150.886 -33.5226)
-33.784948,150.80242,Litoria peronii,2427831.0,1,POINT (150.80242 -33.784948)
-33.757069,150.623562,Limnodynastes peronii,2429583.0,1,POINT (150.623562 -33.757069)
-33.775213,150.622994,Limnodynastes peronii,2429583.0,1,POINT (150.622994 -33.775213)
-33.569071,150.657254,Litoria latopalmata,2427754.0,1,POINT (150.657254 -33.569071)
-33.642839,150.802653,Litoria dentata,2427847.0,1,POINT (150.802653 -33.642839)
-33.743969,150.710548,Limnodynastes peronii,2429583.0,1,POINT (150.710548 -33.743969)
-33.7177,150.46,Litoria fallax,2427671.0,1,POINT (150.46 -33.7177)
-33.6946,150.571,Limnodynastes peronii,2429583.0,1,POINT (150.571 -33.6946)
-33.6345,150.753,Litoria fallax,2427671.0,1,POINT (150.753 -33.6345)
-33.773333,150.623981,Limnodynastes peronii,2429583.0,1,POINT (150.623981 -33.773333)
-33.604699,150.883665,Litoria dentata,2427847.0,1,POINT (150.883665 -33.604699)
-33.784997,150.802403,Litoria peronii,2427831.0,1,POINT (150.802403 -33.784997)
-33.700813,150.58428,Crinia signifera,2424585.0,1,POINT (150.58428 -33.700813)
-33.6946,150.571,Limnodynastes peronii,2429583.0,1,POINT (150.571 -33.6946)
-33.789832,150.736097,Litoria dentata,2427847.0,1,POINT (150.736097 -33.789832)
-33.5313,150.769,Litoria peronii,2427831.0,1,POINT (150.769 -33.5313)
-33.78525,150.802701,Litoria peronii,2427831.0,1,POINT (150.802701 -33.78525)
-33.5693,150.736,Litoria dentata,2427847.0,1,POINT (150.736 -33.5693)
-33.6788,150.869,Limnodynastes peronii,2429583.0,1,POINT (150.869 -33.6788)
-33.60498,150.883117,Crinia signifera,2424585.0,1,POINT (150.883117 -33.60498)
-33.6999,150.558,Limnodynastes peronii,2429583.0,1,POINT (150.558 -33.6999)
-33.742657,150.625453,Limnodynastes peronii,2429583.0,1,POINT (150.625453 -33.742657)
-33.609208,150.806623,Litoria peronii,2427831.0,1,POINT (150.806623 -33.609208)
-33.564105,150.840011,Ranoidea caerulea,10842219.0,1,POINT (150.840011 -33.564105)
-33.7179,150.46,Litoria fallax,2427671.0,1,POINT (150.46 -33.7179)
-33.785068,150.802271,Litoria peronii,2427831.0,1,POINT (150.802271 -33.785068)
-33.7355,150.715,Limnodynastes peronii,2429583.0,1,POINT (150.715 -33.7355)
-33.7417,150.729,Litoria dentata,2427847.0,1,POINT (150.729 -33.7417)
-33.785005,150.802452,Litoria peronii,2427831.0,1,POINT (150.802452 -33.785005)
-33.78514,150.802346,Litoria peronii,2427831.0,1,POINT (150.802346 -33.78514)
-33.7365,150.797,Litoria peronii,2427831.0,1,POINT (150.797 -33.7365)
-33.741764,150.876426,Litoria peronii,2427831.0,1,POINT (150.876426 -33.741764)
-33.784999,150.802375,Litoria peronii,2427831.0,1,POINT (150.802375 -33.784999)
-33.679,150.869,Litoria peronii,2427831.0,1,POINT (150.869 -33.679)
-33.755547,150.804244,Litoria peronii,2427831.0,1,POINT (150.804244 -33.755547)
-33.897375,150.61294,Litoria peronii,2427831.0,1,POINT (150.61294 -33.897375)
-33.785102,150.802432,Litoria peronii,2427831.0,1,POINT (150.802432 -33.785102)
-33.6788,150.869,Litoria peronii,2427831.0,1,POINT (150.869 -33.6788)
-33.5061,150.89,Litoria peronii,2427831.0,1,POINT (150.89 -33.5061)
-33.607243,150.740852,Ranoidea caerulea,10842219.0,1,POINT (150.740852 -33.607243)
-33.74179,150.876352,Litoria peronii,2427831.0,1,POINT (150.876352 -33.74179)
-33.604369,150.883329,Litoria fallax,2427671.0,1,POINT (150.883329 -33.604369)
-33.5226,150.885,Litoria peronii,2427831.0,1,POINT (150.885 -33.5226)
-33.6934,150.563,Limnodynastes peronii,2429583.0,1,POINT (150.563 -33.6934)
-33.5228,150.886,Ranoidea caerulea,10842219.0,1,POINT (150.886 -33.5228)
-33.6646,150.808,Litoria dentata,2427847.0,1,POINT (150.808 -33.6646)
-33.6345,150.753,Litoria fallax,2427671.0,1,POINT (150.753 -33.6345)
-33.6943,150.571,Limnodynastes peronii,2429583.0,1,POINT (150.571 -33.6943)
-33.664824,150.608565,Limnodynastes peronii,2429583.0,1,POINT (150.608565 -33.664824)
-33.7511,150.62,Limnodynastes peronii,2429583.0,1,POINT (150.62 -33.7511)
-33.7703,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7703)
-33.642746,150.80252,Litoria dentata,2427847.0,1,POINT (150.80252 -33.642746)
-33.730376,150.459178,Litoria peronii,2427831.0,1,POINT (150.459178 -33.730376)
-33.742612,150.625452,Limnodynastes peronii,2429583.0,1,POINT (150.625452 -33.742612)
-33.7511,150.62,Limnodynastes peronii,2429583.0,1,POINT (150.62 -33.7511)
-33.730251,150.459241,Litoria dentata,2427847.0,1,POINT (150.459241 -33.730251)
-33.66492,150.60857,Limnodynastes peronii,2429583.0,1,POINT (150.60857 -33.66492)
-33.9372,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9372)
-33.769051,150.645552,Litoria peronii,2427831.0,1,POINT (150.645552 -33.769051)
-33.7624,150.708,Limnodynastes peronii,2429583.0,1,POINT (150.708 -33.7624)
-33.781005,150.687786,Limnodynastes peronii,2429583.0,1,POINT (150.687786 -33.781005)
-33.6943,150.571,Limnodynastes peronii,2429583.0,1,POINT (150.571 -33.6943)
-33.930368,150.626235,Limnodynastes peronii,2429583.0,1,POINT (150.626235 -33.930368)
-33.996571,150.873343,Limnodynastes peronii,2429583.0,1,POINT (150.873343 -33.996571)
-33.738541,150.647602,Litoria peronii,2427831.0,1,POINT (150.647602 -33.738541)
-33.7441,150.611,Litoria peronii,2427831.0,1,POINT (150.611 -33.7441)
-33.7355,150.715,Limnodynastes peronii,2429583.0,1,POINT (150.715 -33.7355)
-33.757069,150.623562,Litoria peronii,2427831.0,1,POINT (150.623562 -33.757069)
-33.743969,150.710548,Litoria peronii,2427831.0,1,POINT (150.710548 -33.743969)
-33.730376,150.459178,Crinia signifera,2424585.0,1,POINT (150.459178 -33.730376)
-33.5067,150.496,Litoria verreauxii,2427755.0,1,POINT (150.496 -33.5067)
-33.6946,150.571,Litoria peronii,2427831.0,1,POINT (150.571 -33.6946)
-33.658158,150.750163,Litoria fallax,2427671.0,1,POINT (150.750163 -33.658158)
-33.6646,150.808,Ranoidea caerulea,10842219.0,1,POINT (150.808 -33.6646)
-33.996571,150.873343,Litoria peronii,2427831.0,1,POINT (150.873343 -33.996571)
-33.569071,150.657254,Litoria peronii,2427831.0,1,POINT (150.657254 -33.569071)
-33.5067,150.496,Litoria verreauxii,2427755.0,1,POINT (150.496 -33.5067)
-33.730251,150.459241,Litoria peronii,2427831.0,1,POINT (150.459241 -33.730251)
-33.609208,150.806623,Litoria fallax,2427671.0,1,POINT (150.806623 -33.609208)
-33.7355,150.715,Litoria peronii,2427831.0,1,POINT (150.715 -33.7355)
-33.571865,150.674229,Crinia signifera,2424585.0,1,POINT (150.674229 -33.571865)
-33.730251,150.459241,Crinia signifera,2424585.0,1,POINT (150.459241 -33.730251)
-33.7355,150.715,Litoria peronii,2427831.0,1,POINT (150.715 -33.7355)
-33.7417,150.729,Litoria peronii,2427831.0,1,POINT (150.729 -33.7417)
-33.5061,150.89,Litoria fallax,2427671.0,1,POINT (150.89 -33.5061)
-33.742612,150.625452,Litoria peronii,2427831.0,1,POINT (150.625452 -33.742612)
-33.571865,150.674229,Litoria fallax,2427671.0,1,POINT (150.674229 -33.571865)
-33.5226,150.885,Litoria fallax,2427671.0,1,POINT (150.885 -33.5226)
-33.5067,150.496,Litoria verreauxii,2427755.0,1,POINT (150.496 -33.5067)
-33.742657,150.625453,Litoria peronii,2427831.0,1,POINT (150.625453 -33.742657)
-33.775213,150.622994,Litoria peronii,2427831.0,1,POINT (150.622994 -33.775213)
-33.569118,150.657334,Litoria peronii,2427831.0,1,POINT (150.657334 -33.569118)
-33.757069,150.623562,Litoria fallax,2427671.0,1,POINT (150.623562 -33.757069)
-33.569118,150.657334,Litoria verreauxii,2427755.0,1,POINT (150.657334 -33.569118)
-33.571865,150.674229,Litoria verreauxii,2427755.0,1,POINT (150.674229 -33.571865)
-33.743969,150.710548,Limnodynastes peronii,2429583.0,1,POINT (150.710548 -33.743969)
-33.6946,150.571,Litoria peronii,2427831.0,1,POINT (150.571 -33.6946)
-33.6934,150.563,Limnodynastes peronii,2429583.0,1,POINT (150.563 -33.6934)
-33.5067,150.496,Litoria verreauxii,2427755.0,1,POINT (150.496 -33.5067)
-33.757069,150.623562,Limnodynastes peronii,2429583.0,1,POINT (150.623562 -33.757069)
-33.604699,150.883665,Litoria dentata,2427847.0,1,POINT (150.883665 -33.604699)
